RSSI,Channel_Utilization,Noise_Floor,Latency_Before,Channel,Decision
-86.2163420263907,44.56,-85.4906287378504,35.3014414042698,149,1
-87.5277808877837,29.49,-89.6355924920231,75.5727482731829,6,1
-94.3345163134099,22.76,-93.0953875318142,36.0684264314699,153,0
-86.4095482053708,38.44,-84.5425291451185,62.4150628259478,6,1
-95.3161778663372,51.76,-96.7050210522208,23.8818331699153,48,1
-95.3999575644706,37.83,-95.9749382761135,46.7636658146361,48,1
-85.1129327238889,51.69,-87.3660891387125,84.7999389758917,6,1
-99.1574772555296,27.86,-99.5747851883351,39.9429294876192,48,1
-91.1457876828184,27.3,-89.0851715923913,11.5944789364328,149,1
-101.283233750813,28.81,-101.49299442923,21.0584391489291,44,1
-92.6364694021203,29.24,-92.1695165712862,30.0753025872906,149,1
-92.8733167834482,33.02,-95.6538124771813,36.3616060081398,153,1
-93.5798714556589,33.75,-90.6262926583766,33.2846651614333,153,1
-105.866790076167,32.78,-103.321028265426,32.4916115472866,48,1
-93.909227007896,41.35,-91.3133615299971,32.8891993053572,149,1
-99.1957764888068,35.15,-100.674182834126,92.1789567717489,1,1
-94.6270020167017,29.02,-95.6023522667374,46.5457021433009,48,1
-90.7824279687162,37.95,-93.7615273945604,18.2065076770498,149,1
-90.7727664587134,23.29,-93.7131521133806,27.5573637765736,149,0
-95.2016350202716,37.65,-93.4903255615386,96.1398890872982,1,1
-87.0379020936797,36.68,-86.492113641335,37.8793189516493,149,1
-87.8348890950116,33.36,-85.7735500476162,79.0076803724854,6,1
-87.657678856878,40.87,-84.9910580842746,39.5625009480749,149,1
-81.3954892364164,40.74,-81.605735425581,25.5350311594344,153,1
-93.1866349069792,46.94,-91.2244716458311,53.3170330309167,6,1
-92.2399713905382,29.39,-94.2791997321203,32.7459059103329,153,1
-97.6008904989495,40.13,-99.2260749604592,48.081518634783,48,1
-93.5579669619537,38.57,-93.2837488657561,70.9934795435153,6,1
-100.992962673944,38.02,-103.768303709351,33.32063525967,44,1
-104.403432801366,27.31,-102.823391412516,27.4234417448723,48,1
-88.2556873443152,43.3,-87.2428642574874,47.7208846342703,149,1
-91.9305529388462,43.35,-93.8424506211067,86.4375110562269,1,1
-83.8520677452817,32.28,-80.8627988636998,83.9551425625371,6,1
-85.818863208568,42.18,-86.6453200960283,92.5958690444451,6,1
-91.8279317551154,51.43,-90.5742925474089,24.7277192424822,149,1
-81.6522766147908,55.78,-81.4505629141025,49.2499356850871,149,1
-93.2166666258362,40.21,-96.0763146841811,84.3388369734619,1,1
-99.2765578214088,40.0,-99.8767508588972,25.3411910916282,48,1
-90.4567230631365,36.24,-89.7595501911343,78.5228624707133,6,1
-85.1433795976011,45.74,-84.0042417108524,81.9886790086878,6,1
-94.0362812966028,57.76,-96.9891321977833,53.9411709552765,1,1
-94.7092203711242,29.21,-93.5368643223394,37.0539954267455,149,1
-90.3956149187674,32.79,-90.3282214160843,45.1654601152386,153,1
-92.890444097262,30.12,-90.1076998104775,97.0499463912548,6,1
-87.9329644794572,44.1,-85.1591347175203,11.6182674480144,153,1
-90.5935402870233,50.39,-90.5848989958545,97.3219805894859,1,1
-94.6367896472551,22.36,-92.7009058700535,36.7858172367355,149,0
-89.0770513464671,32.91,-88.0893706318505,62.0395286024361,6,1
-96.699127765829,31.29,-95.5679823789238,76.7922365436328,1,1
-89.20940967494,30.42,-89.2634545747511,65.7095680298929,6,1
-85.2382723281124,36.17,-84.3126313744616,17.7573339824236,153,1
-94.2906788548177,44.1,-92.1039106919632,57.8590291415578,1,1
-84.4710863828083,38.32,-85.9211985461957,59.1165380665888,6,1
-79.5234796563639,28.76,-82.1728394714173,82.7245358231086,11,1
-86.5708878905746,42.32,-87.9580125285321,86.9748042372275,6,1
-93.8332550611922,39.1,-96.4438386141827,63.2732224661993,6,1
-93.1083452847644,20.32,-90.2255703930895,98.4371731409909,6,0
-96.8154095363718,44.38,-96.2770976185931,28.9152726936016,44,1
-95.5144378412548,34.51,-93.2612304034523,44.4846380618831,149,1
-98.7597869439804,17.54,-100.175448701896,15.6415825988184,149,0
-99.4330032813339,21.69,-102.324790924293,91.7505709329238,1,0
-83.8168609204092,28.39,-80.9117624650653,18.3319181849265,157,1
-96.0516184286771,28.2,-94.1779699664663,92.9262595953641,1,1
-94.2187560225023,34.41,-96.4158816717166,86.2172188027186,1,1
-94.5790443090238,41.72,-93.8174088685328,37.8877540086799,149,1
-90.4537637694942,54.53,-88.9540203310417,84.0662228958581,1,1
-86.7478483703418,29.31,-89.4072179522826,76.4679919911687,6,1
-93.3243413448025,49.25,-95.878756079593,93.0814257263055,1,1
-85.6549903777934,5.79,-86.7937128069657,72.4066032791242,11,0
-95.6449099156478,19.97,-92.985571625854,85.2387090032517,6,0
-100.489917673866,26.02,-101.538422490846,32.6762741021423,48,1
-95.80065821507,39.98,-95.0637688314773,14.5631845433711,149,1
-87.5216716487792,25.78,-85.3916631325853,49.243021103329,153,1
-95.4126861280505,31.9,-95.9867057719653,37.5433282391529,149,1
-88.9500705456911,11.99,-87.0259628764406,25.9716117463341,153,0
-88.0145227688498,23.87,-86.3245991468201,68.2279213452356,6,0
-97.8213355990667,32.17,-99.052286946928,38.635670727104,48,1
-99.6284823932726,32.43,-99.0207901563791,27.3921702969151,48,1
-87.7228803386262,17.74,-87.0170338130064,75.3398219657811,6,0
-85.2356433790721,34.79,-86.8103773737945,68.8042796938812,6,1
-93.002069284028,40.17,-95.5497853852886,46.1234217026542,149,1
-94.2870242145727,45.53,-96.3484131195972,94.4246468278502,1,1
-91.2497490985617,47.0,-93.6984081007055,63.6991822745629,6,1
-91.3502013445486,33.8,-92.6634735662028,41.7009020557301,48,1
-96.167188192065,35.78,-95.9311474021531,26.9774146492217,48,1
-88.2992846309012,37.09,-90.5933904600598,75.3419215910241,6,1
-94.2420607880202,32.69,-96.9668107149762,42.4353988451633,149,1
-87.8040619182703,50.77,-84.9152892493956,92.4735030076181,6,1
-88.3304977763238,52.22,-86.7285207206603,84.4960271199168,6,1
-89.0599083458514,33.31,-90.7802849990499,88.4208609619623,6,1
-93.6050076271635,38.48,-95.9598521982658,84.3410676844299,1,1
-101.469251226418,22.58,-102.182745608423,14.694541301237,149,0
-88.3997946810075,31.85,-89.9430010617277,75.1908348848569,6,1
-99.8843033252399,47.72,-101.731947494377,43.1874825980885,48,1
-89.4678082685183,30.54,-87.5212380839991,94.8418907429059,6,1
-90.3251370100593,34.52,-93.2469450603153,48.6827533610775,153,1
-81.8164320254282,51.08,-80.2683066399225,66.292057173236,6,1
-89.0672702943638,50.28,-87.3754892643665,70.8952431964504,6,1
-87.7905228593056,34.79,-89.4812092949743,61.7118099565993,6,1
-88.7257229898143,31.12,-88.6370760611382,50.4821089232768,6,1
-95.3486447222222,51.44,-93.1110255415125,95.0523728159891,1,1
-93.998555568042,27.4,-92.0302007338278,69.3514679246129,6,1
-99.6997514923706,39.94,-97.0127962488331,28.7252778559531,48,1
-102.792400103269,9.09,-103.10767411375,48.695941495439,44,0
-103.789671830092,31.73,-105.507060160694,11.2429373220169,44,1
-93.7577995716083,41.04,-91.6098118151282,93.1510737222175,1,1
-94.4227575691525,43.77,-95.8611612605937,17.2482672690774,48,1
-98.5115509491351,31.71,-95.6669644336303,72.8591152220839,1,1
-100.891923973963,34.78,-99.5791173998946,18.263841357787,48,1
-93.408254995896,35.24,-92.1592637122788,54.184016334452,6,1
-95.4266635753858,38.89,-98.3707970038002,39.2119295690048,149,1
-85.0735246308344,31.06,-87.9507565497578,70.2963690964329,6,1
-86.8677605494227,41.78,-85.7651943060242,56.730948827005,6,1
-104.575949477257,33.94,-106.79474734517,25.7275869796952,44,1
-88.4337102131823,25.37,-90.9077230898331,33.2256264534988,157,1
-89.779472641452,22.09,-89.129995996699,21.5355780943645,153,0
-104.251098545219,28.93,-101.418638733723,85.221391280964,1,1
-93.9254044086582,43.07,-95.9998904666975,42.262504248494,149,1
-98.7791314402024,45.67,-100.083578574433,37.8093578812571,48,1
-93.2308064239773,21.6,-96.1045098165709,54.3958651875664,6,0
-86.5519601471119,45.54,-88.9077277870682,60.6484260099875,6,1
-94.980486773468,45.35,-95.9857704153007,36.7366583949705,149,1
-94.5647646588091,41.48,-95.1024671205953,30.3428276465881,48,1
-100.477717061372,41.33,-100.775522956974,50.0584642247113,1,1
-93.3931868242411,41.03,-95.9862508725636,20.5985652508358,153,1
-91.6139776955718,29.69,-89.0847760089427,54.5966655966878,6,1
-105.339362770144,38.42,-103.214362570977,39.8756190961096,44,1
-93.8814848467084,27.37,-91.2228373929935,36.5419947737554,153,1
-88.1178598644339,16.99,-89.3058248883237,84.8901970253604,6,0
-86.8981680740914,41.19,-89.2287741666456,94.9265018580231,6,1
-100.949680639138,38.6,-98.1351461982516,45.6992424638782,44,1
-87.3072519333908,40.01,-90.1485780577277,93.7910760868516,6,1
-94.6583694421381,28.41,-93.4505260189128,32.6286421156412,48,1
-86.3089028791787,28.03,-86.4129158942412,41.8157846151085,157,1
-98.0837050434919,42.86,-96.9657847921747,95.9608179548675,1,1
-95.4240821739459,31.65,-97.3789086484555,89.7910563523613,1,1
-87.5987291845756,35.18,-88.381995811648,90.1096033808435,6,1
-89.1421966641134,41.12,-90.2405171373667,78.5886176024161,6,1
-96.1536901255553,31.81,-93.5250426597719,34.1543627452621,48,1
-100.601154630583,43.28,-100.454099112732,43.1436977294977,44,1
-98.4917274951104,19.14,-100.112643938756,35.1823150943092,149,0
-84.1234551489616,24.61,-86.2675936412185,90.7210611398791,6,0
-84.3522548684877,38.9,-82.1390160883191,69.7229947067998,6,1
-88.3398374336033,36.84,-86.0777998435693,27.4943208454908,153,1
-94.3100559803059,24.79,-95.6030328952247,47.4689194760221,48,0
-96.3674570649721,21.28,-96.7302481352914,44.5228294232373,48,0
-84.8159049251346,30.54,-87.6293372421866,51.0015233712037,6,1
-92.2501461484913,33.93,-95.0560102108897,23.3135731230026,149,1
-91.5063742122515,40.7,-89.5184860514916,22.0964730387947,48,1
-97.2884339564924,27.47,-97.3829948862878,19.1337797654176,48,1
-88.8221256130258,44.58,-91.7322767379006,77.597162616742,6,1
-91.1163487714846,41.82,-90.1630571488252,59.9515576266979,6,1
-89.2611845708829,17.26,-92.057876375719,58.8738442615327,6,0
-93.8573246929998,28.96,-91.0083247688108,37.4559338242215,149,1
-90.8549325708853,35.68,-89.1815809516583,23.6026739706466,153,1
-91.3227476856341,34.64,-94.2506856950508,37.3139735833751,153,1
-88.3266338423511,30.73,-90.3179113822096,63.0533840869784,6,1
-95.6941134742054,24.09,-97.4783257678817,45.7286608164206,149,0
-88.4230943093322,30.54,-85.4712361963763,84.654971538165,6,1
-89.0201337155651,30.37,-91.5111074310539,91.0930029645178,6,1
-91.2855547226987,33.53,-93.9164442050134,63.2668905995867,6,1
-92.8762532701112,23.1,-90.0256897948975,59.7797479242643,6,0
-97.6066608408759,26.49,-94.6230353355202,31.5224713739701,48,1
-82.6348256858165,37.22,-80.8192324701746,97.5892191317575,6,1
-83.2968938276224,29.73,-83.4420812190274,65.9677828751676,6,1
-88.3867004195865,43.94,-86.020994992615,84.655442479371,6,1
-86.425054159795,23.11,-88.4807487064343,51.4802750717241,6,0
-95.5952958181742,31.71,-94.1548182972127,60.0824894775062,6,1
-104.618503622465,47.86,-105.452054297494,81.5607893034044,1,1
-95.2829758107522,30.91,-94.8072492423874,35.3177426987708,48,1
-92.3904069882227,22.89,-91.9228211866582,15.6475781625146,153,0
-89.2619044345883,42.09,-89.8925149445413,96.3137411671506,6,1
-90.1003487272922,43.57,-91.5439835885542,96.440712805741,6,1
-91.14955709237,36.97,-93.3628434779563,47.8049082353167,149,1
-90.5834982211067,35.72,-92.9316206390104,53.0265486984591,6,1
-101.668535889687,19.43,-102.795246148992,79.4736856631219,1,0
-100.484761384727,14.61,-99.1548100878229,37.349395112857,149,0
-100.661475136613,36.46,-101.009166018785,46.0637446812551,44,1
-97.1650704318313,26.05,-94.5049745843031,42.6291186470755,48,1
-95.0481960928653,42.82,-95.3904900283777,86.3634235226217,1,1
-86.4591238476833,30.17,-86.6107665444993,85.985378202833,6,1
-83.992489901299,40.05,-83.83898878121,11.0690106207948,157,1
-95.4865611860207,37.98,-92.9019565728531,17.3312209748134,149,1
-87.3780719570071,59.4,-89.3138309091908,63.0113629244253,6,1
-99.1986607248136,46.81,-100.906606636547,43.0574035349789,48,1
-87.6598708005808,43.25,-84.99324369828,90.3982764499532,6,1
-93.7912019880339,38.22,-91.0267492801485,36.9056156568735,149,1
-93.3412436968493,39.1,-91.8814895942012,69.7148041084395,6,1
-99.8072233225836,34.66,-98.3759690797713,31.6123304847341,44,1
-90.7222397529612,41.96,-90.2687348447256,79.9472601681361,6,1
-95.0233807399809,17.3,-94.3237149517813,56.8705367108016,6,0
-92.6867022369662,37.99,-92.2979843165396,31.4524318805372,48,1
-91.8872055019716,26.75,-92.7355589781184,18.3999955689293,149,1
-89.8868406635688,19.69,-91.8081887634325,18.8393916959388,149,0
-96.6622899823402,40.39,-98.6118340895267,21.1889451666703,149,1
-88.2335144064296,51.95,-90.5416683496838,59.531738281252,6,1
-93.2976720560327,26.23,-93.2949956389026,28.2185886090481,48,1
-97.0408202245882,20.64,-95.6016254273307,75.0814904461547,6,0
-87.0829364370039,33.85,-84.2502578159649,69.2958111277439,6,1
-96.4556097903424,33.58,-94.6538668282655,41.3930682737409,48,1
-92.60102642856,23.0,-92.6086442380084,28.4708146558511,149,0
-82.6837846680829,52.18,-83.6310252644004,87.6209258122841,6,1
-94.6570013729555,43.09,-92.0243212124355,95.2998711405714,1,1
-87.5408506925075,39.76,-88.2968055750776,83.8093506371454,6,1
-99.6944795328756,42.83,-101.416040945758,23.2933078652222,48,1
-96.2782447711671,41.84,-97.0462239809192,44.6918715335969,149,1
-90.3250092100003,36.97,-91.5741497624993,62.9900007818358,6,1
-102.221181682761,34.41,-100.966895969134,91.534221169282,1,1
-93.5059277353231,25.06,-93.4202449420642,58.3968052288418,6,1
-87.2162288359226,32.69,-88.5572950934058,95.5204537474165,6,1
-85.1451260500803,37.57,-83.3748942558877,59.3586953764875,6,1
-89.8449569146422,34.42,-88.0821221472659,70.3740508619629,6,1
-89.5802628199171,16.97,-89.9436294205675,94.5111534395327,6,0
-92.3158509848579,34.61,-90.5322477284592,29.4721692235448,149,1
-96.14024244228,34.53,-94.8464328835582,53.0382343069814,1,1
-92.0252184293462,42.43,-93.9398154593746,64.9044099108967,6,1
-96.1045100442814,27.03,-97.27577604624,44.1926625827647,149,1
-100.730245911852,63.68,-103.353129042364,23.8074068628471,40,1
-94.0260994785659,51.65,-97.0205562238652,40.5850412671147,48,1
-88.6375833457562,32.82,-86.6934075911365,12.2136799420181,153,1
-84.461850769377,10.07,-85.871992128381,57.4192255666773,11,0
-96.7980912962393,39.22,-98.3675384643672,46.4425640822433,48,1
-94.8419772460492,18.29,-94.967991490672,20.2903903513639,149,0
-94.509597748601,35.77,-95.5026377445317,38.0547944693045,153,1
-95.9197324439484,27.23,-96.9956174502003,36.2494936037325,149,1
-101.742874150664,33.04,-101.591661793913,20.1431171474973,44,1
-93.4802926631013,45.74,-95.0648515965742,32.7255031929744,149,1
-97.8492668360236,35.43,-95.5632420121471,30.8204371135252,48,1
-93.9366749826693,25.82,-93.3329922607826,68.3879104083265,6,1
-91.799745927043,20.41,-92.8884966357204,51.2308264547625,6,0
-92.0776245657343,36.86,-95.0611883306307,28.2715477438525,153,1
-84.6068797362944,21.72,-86.3156685041909,88.0144911561067,6,0
-89.5952252004897,41.62,-91.2212006889825,44.4292850491814,153,1
-85.3912618449435,34.32,-86.957252584622,71.3903810270153,6,1
-93.4440507100838,37.89,-96.0395859863464,47.1877082820878,149,1
-90.682264804082,50.74,-88.7300846944333,74.9741299307053,6,1
-90.7663121123433,19.49,-88.5525574822179,27.660156931247,153,0
-88.7418888802637,29.93,-86.5712152558442,69.0096282747626,6,1
-102.004488687285,33.75,-102.055750585104,48.3040196252174,48,1
-91.1892829741877,22.67,-88.5200818210822,45.4100111222386,149,0
-95.4490588514216,41.95,-97.7246763722292,22.0301825043903,48,1
-92.6485846076778,44.18,-93.8823079277514,80.2009046269505,1,1
-98.754183586622,46.28,-101.380635341216,13.2476394017899,44,1
-93.0760136791558,59.46,-92.5830678097521,52.0351220910021,1,1
-83.6835076498545,43.64,-86.1197406631745,78.4595476977712,6,1
-90.4993023125982,51.7,-87.6764115766166,83.8545757016192,1,1
-87.9513284025668,45.77,-89.0414037781822,45.0929006066811,149,1
-89.6923656055888,29.13,-87.6187303638286,70.8630469348179,6,1
-93.9815266970496,39.4,-96.2924029460792,18.7977374933194,149,1
-95.1084617598294,21.74,-94.5783537896794,55.4118187610409,6,0
-92.5550094599859,58.25,-94.8730374004085,15.2493467480719,48,1
-87.5662558963024,40.99,-86.3612451712805,44.7135089184628,153,1
-87.9929264423347,35.95,-86.9483772433872,99.6708475729162,6,1
-93.632706373773,26.54,-93.6244900976487,81.42398631556,6,1
-83.3444353659462,50.8,-84.8026763811968,50.1446659248368,6,1
-85.5109363168131,40.82,-87.8493125310778,38.1052233283864,153,1
-92.1040423995379,43.69,-94.1066479357609,78.6892653839386,6,1
-95.8887035415663,28.89,-93.0094847069571,71.2914485693171,1,1
-91.2526092754117,35.56,-91.6527784078862,52.5971876328123,6,1
-100.61726712232,17.19,-98.6230987837465,45.2378601541262,44,0
-89.843988229168,23.93,-90.8340074146376,96.5639085442593,6,0
-92.3445743451202,26.02,-91.4257903233823,24.57707245341,149,1
-85.7641231487734,35.27,-88.7073394811727,72.0171317350954,6,1
-98.292450991024,38.78,-98.7698369374361,41.031000552975,44,1
-90.8864817240139,39.06,-90.6129088272647,61.4983483014909,6,1
-83.5562565184002,18.11,-84.820472012675,61.6200553687615,11,0
-101.30511172894,19.06,-102.556227693466,41.8789911558325,149,0
-90.7055714469325,27.61,-92.3714586460414,19.7194010693667,153,1
-83.2632403620214,35.5,-84.0651839503513,33.6758946305032,153,1
-101.714469006804,39.81,-101.06633784319,61.6787723886917,1,1
-91.5399432569922,25.2,-91.4959539872776,56.7718004616455,6,1
-95.7541781030328,30.39,-96.3934910236512,31.9328233490569,149,1
-102.002758323535,34.56,-99.6033613146205,33.0750128281924,44,1
-89.2549892985529,51.87,-92.0508900054767,71.7766220773623,6,1
-83.8926250780956,42.51,-86.4980166465716,50.3320456706359,6,1
-89.0020424450174,25.1,-88.2474668338288,69.016560902145,6,1
-93.1722628510626,39.97,-94.7427786655513,53.5161557066943,6,1
-87.5854668470599,26.14,-86.8804611750626,63.0326652071056,6,1
-88.7710359123093,24.74,-87.5253117579381,50.7575657718313,6,0
-99.7263584958478,37.03,-97.3591924093343,20.6176242142848,48,1
-96.1429025841832,40.4,-95.3218436683006,90.5484210000733,1,1
-90.5174712002683,51.96,-88.4664705257341,85.7005771638367,1,1
-93.0522954594115,46.7,-92.9922897186366,89.0973321221403,1,1
-97.4697854552878,39.19,-98.3208398483077,98.2116314463267,1,1
-96.0772238175354,7.97,-94.5219634796874,76.5201936397586,6,0
-92.492510809624,39.29,-95.3190562270581,17.9491845262072,149,1
-94.8954154369103,42.23,-95.8279528544827,36.1784772865155,48,1
-87.7910808536304,25.49,-86.4581748429988,70.8286993311671,6,1
-88.5258242272264,35.11,-90.5444254337988,34.7004663268471,149,1
-100.56881421883,39.13,-97.8831752464006,45.3245714829727,48,1
-96.5189326609848,42.59,-97.5828304185178,50.2662095285532,1,1
-102.690576966888,38.12,-100.140321451158,38.3937040188993,48,1
-94.0316201915373,35.03,-96.0294292702921,14.0533850896125,48,1
-97.4741779574469,28.49,-100.348428340424,23.9481343463291,48,1
-94.2014668395344,33.32,-96.5351367276437,81.1955758160259,6,1
-97.3477774402081,31.07,-97.0917751128765,38.6808136953123,149,1
-90.6777435566506,30.03,-89.3564331620076,97.478860657045,6,1
-93.0806606994367,41.28,-95.6319611636822,13.4697309049341,149,1
-92.8690345451762,15.58,-93.8961678212367,81.3368151142673,6,0
-97.05493157955,40.57,-95.0590219448238,12.1309746896574,48,1
-82.5970525365344,41.04,-82.318447817826,91.5923729362589,6,1
-96.0756228429097,37.51,-97.6758686211431,15.5070046970355,48,1
-85.8208450392475,35.2,-87.6497092429058,54.5759106688123,6,1
-86.8735209515904,39.58,-85.4938273707916,89.4297169490695,6,1
-107.67848826343,32.85,-110.57217430347,27.4927690728299,40,1
-96.7953758840377,19.34,-98.8206965919321,31.3350551797758,48,0
-94.9993894142757,34.64,-93.2723516750531,34.2364659092255,149,1
-100.011456509394,47.9,-97.9336966714043,47.2498471055082,44,1
-96.8725499615041,26.84,-96.2898502414111,83.4805628268758,1,1
-83.2751536584307,25.3,-84.3812674105556,81.1090719775249,6,1
-87.1478912473405,31.41,-87.588614387859,33.4679005432068,157,1
-80.8831604596651,44.04,-83.6736774677018,93.2661153037005,6,1
-98.3374138103862,53.69,-97.1365304939723,35.3740442405913,44,1
-94.8098556510332,33.16,-92.3234320697444,22.3338234507631,149,1
-90.7274012740385,42.85,-92.1992503845015,71.9520671567246,6,1
-85.771222904399,27.51,-88.5144139465159,44.9600263202985,157,1
-94.4776402255606,32.94,-96.3677545928326,15.2432947196191,153,1
-92.8566951400855,37.44,-92.6785850981838,30.5500080817521,149,1
-94.8446877171231,30.21,-96.519571019345,95.9119543337718,1,1
-90.8068823000032,31.21,-92.5502771574293,96.8273175256997,6,1
-98.0008111507317,35.29,-97.4702610703796,43.6036173030787,48,1
-93.677085200131,39.8,-92.3037658351197,92.2502246167185,1,1
-90.3844920088725,33.84,-90.3627895091335,45.4745384183147,149,1
-98.3626123213692,59.13,-101.322932684721,15.3950035330154,48,1
-90.2204822886464,31.28,-87.929253288475,48.9413613646068,149,1
-97.3347113787691,37.32,-95.5154386393045,41.6052549490443,44,1
-91.0567989586517,35.32,-91.1969897134352,17.1660673281165,149,1
-91.9383756290055,25.44,-90.3176423829869,48.7600749656861,153,1
-92.6676071721032,27.38,-95.2683033160247,86.5054799508022,6,1
-89.3339422633745,46.89,-91.1600145343984,88.0720243306889,6,1
-88.6849512751657,53.56,-86.8340835121714,75.3107944910135,6,1
-92.1404407493329,35.75,-89.9947528910286,79.2161987354793,6,1
-92.8037363935235,25.77,-94.2287585109388,72.3618967889136,6,1
-92.2973595229136,20.42,-93.4897390881663,54.7068766339887,6,0
-88.0776452409619,34.26,-87.9057764537398,85.6519420100518,6,1
-91.4147446967738,30.23,-88.7097541776624,97.1788252563431,6,1
-100.676480164542,21.47,-103.277856400107,49.8507776674507,44,0
-101.346707978847,36.49,-102.365780352589,43.2874725761399,44,1
-84.2379735225384,50.32,-85.2638834564561,87.196466203812,6,1
-92.1945852235691,56.36,-94.5351602002012,68.0834076442221,1,1
-93.0953625675391,52.46,-91.7535065083276,93.3300816970695,1,1
-94.9985638807619,10.74,-94.8449888457348,68.4255240479873,6,0
-87.8598372930053,49.91,-87.4970507956333,54.7369485908157,6,1
-91.0022706735966,14.32,-92.6300883753926,32.8376146989068,157,0
-83.1974793454268,47.18,-81.0834899631117,79.0246955864868,6,1
-97.06258766678,39.73,-99.0790660944984,24.5405782947706,48,1
-101.922912823216,46.89,-104.02680130233,39.8310728677438,44,1
-86.7014878932812,37.63,-85.9011755554741,73.4059906347972,6,1
-103.759805181799,14.75,-104.718340755897,23.436417628221,48,0
-86.1443240055988,25.69,-85.3419530530448,85.141367994512,6,1
-90.1569458947949,40.22,-90.5045486160865,77.9568328231484,6,1
-95.1548104876298,38.08,-95.2353197540636,55.8081591897165,1,1
-90.060718390269,41.36,-91.5919507835307,64.2306386842917,6,1
-88.1434414597826,21.68,-90.2045049285439,91.5173725836068,6,0
-86.3223454081691,21.45,-88.5792112641001,65.8969999024275,6,0
-86.620426563893,14.1,-85.3601758968135,84.9279457621205,6,0
-86.1605230142708,26.61,-86.630572663073,89.1721677890941,6,1
-94.6449835855764,16.69,-95.126683551928,44.9586298391621,153,0
-87.7742712670487,48.02,-87.399933331273,92.8285852421194,6,1
-97.0041936338602,42.71,-94.539193739836,45.7127435921667,48,1
-87.8445768611928,43.19,-89.9175792215056,72.7522210968283,6,1
-94.8797540944409,41.75,-96.9853536113712,35.2466916750086,48,1
-90.824759150156,40.24,-88.037236246842,84.6843233851892,6,1
-91.4797660411578,28.67,-90.6690227102335,51.4790690913947,6,1
-87.9757038050127,32.0,-90.7852466746661,31.8703913924972,149,1
-86.5791045996295,15.51,-87.6243809550932,87.1337890345508,6,0
-104.508830783353,29.9,-104.519339364016,94.3762810469551,1,1
-93.2932652701946,37.7,-92.7741226545464,13.9985466911533,149,1
-90.002522268934,45.22,-88.9450774547788,93.6140015093415,6,1
-94.7603752261611,33.67,-91.8482647657053,12.9809977554316,149,1
-79.0580821170977,50.21,-76.2842664620613,66.8434707550403,6,1
-99.2117279031146,29.7,-100.66015167133,97.4589010057882,1,1
-103.001197993129,45.9,-100.253414859466,26.1091379563746,48,1
-96.1820908920565,35.39,-97.8499978670317,18.9161821220187,149,1
-98.5868137436535,34.02,-98.0142929619824,21.8642707134018,48,1
-100.174025817226,49.96,-100.858454719467,15.4096314249822,44,1
-90.70491967625,32.08,-89.3758838090097,40.4802490880834,149,1
-88.9293672394872,35.85,-90.7888372657057,32.8535879075066,153,1
-95.5685709145263,36.83,-95.409280589769,47.7615652457669,48,1
-102.040619288028,28.82,-99.7979453009667,19.6646235539352,48,1
-92.923811291189,39.6,-93.8926358013306,35.6899133377719,149,1
-93.4444745128252,45.02,-94.7932410238569,34.6132985361028,48,1
-93.6163593730077,44.19,-91.6119322737074,60.0592447794277,6,1
-85.1188505329522,28.01,-83.8558163054904,78.6490728481627,6,1
-99.9053970243507,28.48,-101.506907274246,36.8156296771238,48,1
-102.009656267102,65.98,-104.530095184621,44.6928673856706,36,1
-86.9859529708395,41.55,-88.2194030681355,37.1260219234483,153,1
-100.383304672621,42.38,-102.887598691866,43.2213782561936,44,1
-90.8525867631704,51.37,-93.468235403105,38.9744606283522,149,1
-87.512316461608,49.52,-86.7860650666544,52.5060197313104,6,1
-89.3801316944431,32.37,-89.5379856034498,48.8082654066589,149,1
-97.2219416472145,55.9,-95.2945510259759,38.02862359734,48,1
-90.7070966524631,8.8,-87.8686358649893,55.048905340888,6,0
-93.6607044372082,45.31,-95.2060370971704,44.8407479450246,48,1
-90.2743665192181,25.07,-90.224517181441,48.4045295830746,153,1
-88.4455070200405,43.9,-90.927190118761,46.534171175798,153,1
-92.8670865368883,44.78,-91.4671046131586,44.3857661480286,48,1
-92.4993041317377,41.16,-90.9396064228828,36.575931503116,149,1
-94.748452988775,34.67,-92.2928887389091,38.0997665064995,48,1
-89.5264709582788,45.6,-90.5244175064571,31.4200173294229,149,1
-95.2423499951282,26.33,-96.7386535362545,50.5346360570104,6,1
-81.4942876350849,22.41,-81.5736717041172,71.4097460479246,11,0
-81.4923504213437,44.92,-81.3452973608303,52.8486713449913,6,1
-83.1773831282861,45.6,-83.6190008418448,95.9006067730688,6,1
-90.6791985490673,39.67,-90.0464425161965,88.6896483856436,6,1
-94.5239256790944,40.37,-95.4692264253851,13.7472177074491,149,1
-95.3619545654657,14.75,-96.7817728514772,58.729199233818,6,0
-83.3999744974539,8.48,-85.1264122229384,28.0651513211886,161,0
-88.007913116324,30.08,-87.6515171351602,74.6099058783084,6,1
-94.8237721317068,46.46,-94.6072166861522,14.5627023880519,149,1
-95.7873996693352,34.5,-94.1165176631308,57.140687449033,6,1
-92.0724023974906,26.38,-93.4734289738787,83.8938257317475,6,1
-90.525431489015,23.03,-92.430312813452,73.518617399899,6,0
-91.0447248607859,40.71,-91.7009490897092,84.1423207549547,6,1
-100.688128753586,29.84,-100.798395844885,39.7461907861882,44,1
-96.4063130334579,23.14,-97.5232370518688,54.1401303599883,6,0
