Timestamp,RSSI,Signal Quality (%),Data Throughput (Mbps),Latency_Before,Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),Noise_Floor,Channel_Utilization,Interference_Status,Channel,Decision
2025-06-01 17:59:59.773,-92.9235513968348,0,5.06635207528905,78.8107382223712,4G,-89.5981930791503,-99.3914436757924,-92.9388911543293,44.67,Moderate,1,1
2025-06-01 18:06:14.193,-103.745378479291,0,40.1342468094694,46.602465488539,5G,-100.176433407221,-108.977197154265,-102.265189806523,39.94,Moderate,40,1
2025-06-01 18:09:21.403,-97.4430037764964,0,24.3400901419194,17.5454119998349,5G,-95.6344247368263,-105.333150019041,-99.2876678912202,31.38,Moderate,48,1
2025-06-01 18:18:43.034,-85.3793149243367,0,28.6416704790272,14.0698788700193,5G,-86.1278627828994,-92.8785185785486,-87.3096744412301,42.42,Moderate,153,1
2025-06-01 18:31:11.875,-89.9169443832841,0,8.89322650946464,59.6119391472321,4G,-94.7949348872613,-99.2401596893176,-89.2438465001164,34.08,Moderate,6,1
2025-06-01 18:34:19.085,-93.6122030489494,0,90.0031036378201,22.5326023762225,5G,-93.1099321631603,-101.457637311783,-92.5896056099195,24.18,Low,153,0
2025-06-01 18:37:26.295,-98.7441517796874,0,82.1764852250199,10.0254890648285,5G,-102.053242152723,-104.122079038385,-96.6458946030155,30.97,Moderate,149,1
2025-06-01 18:43:40.715,-84.9667551509792,0,7.76665181944552,94.1962339111769,4G,-87.2358870905794,-91.698085879759,-84.3237147736726,35.85,Moderate,6,1
2025-06-01 18:59:16.766,-87.9329644794572,0,46.3630507118138,11.6182674480144,5G,-92.4313111991349,-96.6211205523099,-85.1591347175203,44.1,Moderate,153,1
2025-06-01 19:08:38.397,-94.3998446543325,0,36.824835031439,28.2960763257853,5G,-94.0953536825254,-103.394476076609,-96.4655398179496,33.16,Moderate,48,1
2025-06-01 19:24:14.448,-94.8837283006568,0,10.8638569882626,15.6505200619677,5G,-94.9249173142913,-99.9516902576165,-97.0959274425843,22.91,Low,48,0
2025-06-01 19:30:28.868,-92.5643237944164,0,93.9101020895206,21.44465540055,5G,-87.7018455174146,-97.7059815546189,-91.1296965894753,35.57,Moderate,153,1
2025-06-01 19:42:57.709,-102.752156477304,0,60.0478264639843,35.5999054431216,5G,-105.979464456514,-109.360746344908,-101.518654109327,36.13,Moderate,44,1
2025-06-01 19:55:26.549,-91.4847485431268,0,6.34503417220661,75.2166197370968,4G,-94.3648215220847,-101.411515447303,-90.0739732025701,36.86,Moderate,6,1
2025-06-01 19:58:33.759,-95.7099122140263,0,88.3387028532008,33.8946138690536,5G,-95.7912573043741,-105.241503482011,-94.6706503223674,44.2,Moderate,149,1
2025-06-01 20:01:40.970,-96.6193631417208,0,68.0447023987319,30.3580871768198,5G,-100.203302122633,-103.458844864649,-94.2097000744455,45.19,Moderate,48,1
2025-06-01 20:07:55.390,-92.5223401649919,0,90.2602911659251,42.3126754312363,5G,-89.4519756419951,-101.33977477614,-93.2102201500834,29.06,Moderate,153,1
2025-06-01 20:11:02.600,-91.6832711739358,0,3.83201331482633,59.6033330041309,4G,-91.9796218860588,-99.3123176412531,-91.380278760188,28.84,Moderate,6,1
2025-06-01 20:14:09.810,-95.0688760067494,0,7.20682075364427,62.7392350288308,4G,-94.2806069631296,-105.018467609039,-94.1140989905315,24.6,Low,6,0
2025-06-01 20:17:17.020,-80.2022498468988,0,6.34978786124657,58.4750179056419,4G,-79.4484961212227,-88.3192704361489,-79.6451948978164,41.99,Moderate,11,1
2025-06-01 20:20:24.231,-101.072265093339,0,99.3046097115345,24.7507692705177,5G,-99.756184926618,-109.777378438476,-100.621737825744,49.49,Moderate,48,1
2025-06-01 20:29:45.861,-89.2130956057365,0,8.54950861182763,59.5974372701097,4G,-88.3767239062085,-98.6879882301913,-89.794757686432,31.85,Moderate,6,1
2025-06-01 20:36:00.282,-88.5270136195689,0,7.32216961983443,76.651833064465,4G,-90.4767461518062,-93.6815876247266,-86.3740650256942,32.59,Moderate,6,1
2025-06-01 20:39:07.492,-90.4036049376733,0,5.48878428895604,69.5210819901047,4G,-88.8228122669834,-100.197951936731,-92.7184961844616,49.67,Moderate,6,1
2025-06-01 20:42:14.702,-93.9722835632627,0,92.152162310579,28.4406037688807,5G,-91.5810490423835,-102.832026293765,-94.217056347739,40.06,Moderate,149,1
2025-06-01 20:48:29.122,-84.2357317469337,0,28.8831539038435,11.9779141144363,5G,-80.7132241977901,-92.0540447154187,-84.455416607032,39.36,Moderate,153,1
2025-06-01 20:57:50.753,-90.5945870733968,0,6.14363339307696,69.707371523057,4G,-92.6755274019343,-95.9383793153662,-90.5154539370884,23.09,Low,6,0
2025-06-01 21:00:57.963,-98.5963405884152,0,78.0188358038393,36.6735351618943,5G,-99.2105388542275,-105.204290797534,-95.6538734801508,41.79,Moderate,48,1
2025-06-01 21:04:05.173,-91.4657994124557,0,84.9003837787476,48.6600767891221,5G,-95.8133696993323,-97.859524150569,-92.9134993986616,25.71,Moderate,153,1
2025-06-01 21:13:26.804,-93.2704658830563,0,6.26190901374113,55.2095166763446,4G,-91.6277816577759,-100.409621714048,-92.4395241875123,23.66,Low,6,0
2025-06-01 21:22:48.434,-103.04422996487,0,38.3804611638937,34.7339619013604,5G,-102.127239811683,-111.385790313228,-103.285100763504,31.53,Moderate,44,1
2025-06-01 21:29:02.854,-87.9869093318382,0,8.00786828016374,87.2134124297722,4G,-90.0443222098442,-97.0132503878109,-87.5036705587457,29.14,Moderate,6,1
2025-06-01 21:35:17.275,-84.319826014078,0,4.46916535098568,98.5917522372348,4G,-88.4477475906286,-90.5346582223055,-82.0124164913966,32.78,Moderate,6,1
2025-06-01 21:47:46.116,-95.4298758683675,0,42.819412886872,26.1339859172965,5G,-98.3690196430271,-103.404494512051,-95.8499938589116,20.59,Low,149,0
2025-06-01 21:54:00.536,-101.384345018293,0,5.74035281168332,78.4539558816488,4G,-104.838691699533,-106.419310742358,-104.180979385398,44.59,Moderate,1,1
2025-06-01 22:00:14.956,-99.1310079729187,0,90.5469572425126,24.0403239064842,5G,-95.4350194833376,-109.101879521796,-96.6242495547503,46.28,Moderate,48,1
2025-06-01 22:12:43.797,-90.3562197993495,0,30.2883243210667,15.0522293870852,5G,-85.6243757756267,-97.8206665867366,-89.6529112946251,15.53,Low,153,0
2025-06-01 22:15:51.007,-89.9301035858863,0,3.26176490062588,97.6831073313405,4G,-85.0181030634295,-96.3658324255048,-91.6792600565494,44.78,Moderate,6,1
2025-06-01 22:18:58.217,-93.149067934901,0,11.7025387984113,18.6471948134427,5G,-96.6071397863302,-98.2345047018579,-91.2492873556626,26.89,Moderate,48,1
2025-06-01 22:22:05.427,-89.7563161081633,0,6.44611176473925,62.5162563105109,4G,-85.5322565265787,-99.6937793698827,-92.6487032132252,43.57,Moderate,6,1
2025-06-01 22:28:19.848,-94.5593476790774,0,29.2560333037914,28.5846033887957,5G,-96.8577159697594,-102.713082305299,-95.1573281605493,34.32,Moderate,48,1
2025-06-01 22:31:27.058,-93.2391488146322,0,88.8773728449356,25.1960600879735,5G,-91.4138614845514,-101.54366534156,-95.5385374855866,35.29,Moderate,153,1
2025-06-01 22:37:41.478,-95.4035196201427,0,36.9264838611142,41.1604474890614,5G,-94.8436028326574,-104.019679786005,-96.1394884128637,33.15,Moderate,48,1
2025-06-01 22:40:48.688,-101.471354902753,0,44.680633836712,13.5516121347082,5G,-101.559947453077,-110.376977527362,-98.7619069450293,47.12,Moderate,44,1
2025-06-01 22:43:55.899,-96.6011424827618,0,95.7010327856949,21.3149250802233,5G,-98.2697240287038,-101.981050073681,-99.0333689912218,22.6,Low,153,0
2025-06-01 22:47:03.109,-85.3857893799823,0,7.35264929313379,93.2173828065321,4G,-87.3091508549502,-94.2082774449801,-82.5811868180662,41.08,Moderate,6,1
2025-06-01 22:50:10.319,-85.2418495193954,0,4.43787508898932,82.6431148187691,4G,-85.5653334589686,-92.5361138135497,-82.994840859098,46.01,Moderate,6,1
2025-06-01 22:56:24.739,-90.5608683240491,0,3.14887758658444,74.2521382133676,4G,-95.3403385601608,-98.9818876133713,-89.4751894827349,42.16,Moderate,6,1
2025-06-01 23:05:46.370,-92.7574467167033,0,7.48110937331553,66.7682852503952,4G,-94.1404015859457,-101.323739209274,-90.5443942221036,58.25,High,1,1
2025-06-01 23:12:00.790,-90.021213504513,0,9.58400824524916,75.1301389916121,4G,-88.8256784470705,-99.369549447803,-91.7161320202375,29.71,Moderate,6,1
2025-06-01 23:15:08.000,-87.8835607502628,0,58.2155072680191,29.0778746197027,5G,-83.6010116871283,-94.4685772686449,-87.4086825149981,44.57,Moderate,153,1
2025-06-01 23:18:15.211,-90.0513409619513,0,7.19808094358481,56.4256186473059,4G,-94.3036633219644,-99.4408347131,-91.1763584836629,33.94,Moderate,6,1
2025-06-01 23:30:44.051,-100.350137646764,0,32.9272809601053,18.6161497392537,5G,-100.719230776356,-109.385020505697,-98.8834098277541,47.33,Moderate,44,1
2025-06-01 23:33:51.261,-87.1533357781434,0,3.45572630233726,59.5482323622661,4G,-90.8258983171103,-92.9595487631211,-89.7692201470311,34.92,Moderate,6,1
2025-06-01 23:46:20.102,-97.0242760669918,0,4.54710832411242,82.4188696563703,4G,-94.2772173868602,-104.594592646331,-99.4209654837473,31.12,Moderate,1,1
2025-06-01 23:55:41.733,-93.2179199846231,0,92.0688730430332,49.0163789919177,5G,-96.5252059801412,-99.1430730026598,-91.4133205329953,48.06,Moderate,149,1
2025-06-02 00:05:03.363,-87.835532523481,0,6.374455988773,98.0329310655863,4G,-90.036665086424,-97.817679883977,-88.6025171120038,30.08,Moderate,6,1
2025-06-02 00:14:24.994,-94.0792811943972,0,5.42142172164747,52.6793762065004,4G,-95.1460724556856,-103.68051951961,-95.5129334903955,20.87,Low,6,0
2025-06-02 00:20:39.414,-90.709073767561,0,4.36616407528277,83.635096178236,4G,-92.4523196413454,-98.3064848252521,-91.3233892428051,29.83,Moderate,6,1
2025-06-02 00:26:53.834,-88.8516449414679,0,8.46310260170814,87.1057339579731,4G,-84.7491452000989,-96.0807248659737,-88.4155416820413,41.19,Moderate,6,1
2025-06-02 00:30:01.045,-90.3281380643343,0,79.6454577233137,19.4682737544051,5G,-90.5442875721081,-95.598253051642,-89.884902910788,48.92,Moderate,153,1
2025-06-02 00:33:08.255,-85.8372155552234,0,6.54357710587598,62.3624256620939,4G,-86.351816677054,-91.5119397729615,-88.5039635321982,36.11,Moderate,6,1
2025-06-02 00:39:22.675,-88.0173766507137,0,8.13102052182009,65.8994094345693,4G,-92.0686601327323,-97.8477966856801,-89.1737599634446,48.18,Moderate,6,1
2025-06-02 00:42:29.885,-88.80835558601,0,4.16261099603636,99.7104602184441,4G,-91.4393318734937,-94.4595384416483,-87.46476239648,21.42,Low,6,0
2025-06-02 00:45:37.095,-98.4439316671578,0,87.7300906898478,37.8948053121175,5G,-94.8112663214814,-103.553769928148,-95.688850216729,30.57,Moderate,149,1
2025-06-02 00:51:51.516,-82.8070612785602,0,9.74815939137035,54.5938291345671,4G,-85.1180748766991,-92.6992833452233,-81.0340895112966,32.11,Moderate,11,1
2025-06-02 00:54:58.726,-89.4243828067578,0,8.28944209390148,97.8176590341901,4G,-88.3451695646278,-96.3695553079503,-88.3416025927647,33.85,Moderate,6,1
2025-06-02 00:58:05.936,-97.697314020933,0,42.4242143698497,27.7713205129111,5G,-102.346840240299,-103.322760332288,-97.9297255414879,35.84,Moderate,48,1
2025-06-02 01:04:20.356,-100.327993132796,0,54.2123355099351,48.6563355929695,5G,-104.513075779428,-109.828118963222,-97.6112828164189,41.91,Moderate,44,1
2025-06-02 01:10:34.777,-87.579984842524,0,5.03239891286409,78.2553281100827,4G,-91.0316402063385,-94.5155998121255,-87.0194436724152,30.55,Moderate,6,1
2025-06-02 01:13:41.987,-84.5239599446844,0,6.43631623568357,96.2421018727524,4G,-85.9640744049195,-91.3281927920146,-85.6326239291986,36.39,Moderate,6,1
2025-06-02 01:16:49.197,-89.9360474918829,0,6.2570328546223,65.4595872225088,4G,-91.4694120794648,-96.7704157797322,-92.6121489176511,34.55,Moderate,6,1
2025-06-02 01:26:10.828,-90.0556530569264,0,8.40985575702891,90.3882076641458,4G,-93.2776584056197,-97.3242394377218,-93.028498392483,25.74,Moderate,6,1
2025-06-02 01:32:25.248,-88.8028974915919,0,7.38151037973971,50.3107077246152,4G,-85.0173600926867,-97.0887837439055,-90.9364439663453,33.86,Moderate,6,1
2025-06-02 01:35:32.458,-91.3998951525834,0,75.0764117137172,26.8372532190581,5G,-91.0174173511781,-99.8477031446176,-94.0941386509233,33.56,Moderate,153,1
2025-06-02 01:44:54.089,-86.9882609331177,0,9.1076754661849,52.405471107912,4G,-87.435910321034,-96.9410442855781,-85.1055928009312,33.35,Moderate,6,1
2025-06-02 01:48:01.299,-91.0567989586517,0,20.1728506350428,17.1660673281165,5G,-91.5412362930828,-100.073020289666,-91.1969897134352,35.32,Moderate,149,1
2025-06-02 01:51:08.509,-95.8325876281346,0,9.44533724457222,61.2013689061564,4G,-99.3945585543561,-101.05432740127,-95.8058192805756,35.76,Moderate,1,1
2025-06-02 01:54:15.719,-89.775516408322,0,78.4951306288456,34.3005394430484,5G,-89.3258660585042,-97.6403451168715,-90.2008265177905,30.68,Moderate,153,1
2025-06-02 01:57:22.929,-98.8659500970252,0,55.6713430475391,44.6585605485222,5G,-94.8583323307035,-104.477386707269,-100.952856669158,47.73,Moderate,44,1
2025-06-02 02:09:51.770,-91.6238366660307,0,42.1371722313131,28.6224791874239,5G,-91.870241780343,-98.7545070820545,-91.2788170824736,23.31,Low,149,0
2025-06-02 02:16:06.190,-86.1962214612859,0,42.4332262789021,31.4103028149924,5G,-82.3659331699661,-94.4965719957346,-83.4783210714806,27.79,Moderate,153,1
2025-06-02 02:22:20.611,-100.429652922837,0,28.3829444835068,11.4829250422138,5G,-98.3884491514668,-108.674016635358,-102.533790823764,62.8,High,44,1
2025-06-02 02:37:56.662,-91.7971668347576,0,4.1791094266275,96.9096443996872,4G,-94.5888890774622,-99.3352641198954,-91.2514360755483,24.62,Low,6,0
2025-06-02 02:41:03.872,-92.4082250923028,0,7.37576830671631,53.0609670740036,4G,-89.7462878186865,-100.572472364549,-93.12290949353,21.46,Low,6,0
2025-06-02 02:44:11.082,-100.540361550543,0,40.2084984570107,19.407568127358,5G,-105.29280828023,-105.812764620507,-100.46068816893,42.34,Moderate,44,1
2025-06-02 02:47:18.292,-93.3866971885694,0,69.776637546555,17.13557838854,5G,-96.9762840277591,-102.687604449689,-95.8994022232077,14.23,Low,153,0
2025-06-02 02:50:25.502,-90.3943013693975,0,99.5005443446441,49.213636193333,5G,-92.654688630142,-96.37687518965,-91.4651187422315,32.65,Moderate,153,1
2025-06-02 02:53:32.712,-94.6513518656722,0,76.3910815397718,46.1708630393597,5G,-98.8329082722411,-102.423568034649,-94.0434064023864,56.46,High,48,1
2025-06-02 02:59:47.133,-88.3371658509012,0,5.16252933501529,90.1713206064158,4G,-87.9440641007761,-94.917575465984,-88.8455551612608,19.55,Low,6,0
2025-06-02 03:12:15.974,-93.0772134797782,0,71.7686740331103,32.3097718066957,5G,-96.9265575143837,-102.107358219674,-94.5165548942422,15.18,Low,153,0
2025-06-02 03:21:37.604,-96.7265831713698,0,68.745054566121,13.2053101796406,5G,-96.0100502970134,-105.607649996272,-94.0603283091353,20.01,Low,149,0
2025-06-02 03:24:44.814,-85.5147018596767,0,83.3152796431487,31.7289751068505,5G,-82.3172368540417,-91.0398713055662,-84.4006874489718,43.98,Moderate,157,1
2025-06-02 03:30:59.235,-103.336523478623,0,34.7264080359248,16.6112536264784,5G,-100.998922661899,-110.592080390646,-101.495197721505,46.25,Moderate,44,1
2025-06-02 03:37:13.655,-89.3062562469457,0,3.70989187981518,98.4903127051338,4G,-89.6992725405402,-95.7422729640279,-91.9087231509479,29.87,Moderate,6,1
2025-06-02 03:40:20.865,-105.671074440892,0,79.9480034781979,24.8911766286849,5G,-108.822393170434,-115.473305738723,-107.368942594094,41.83,Moderate,44,1
2025-06-02 03:49:42.496,-94.5259148694153,0,3.56089218590021,95.5377607031186,4G,-94.5851467599,-102.785914553234,-95.7780764457661,48.9,Moderate,1,1
2025-06-02 04:08:25.757,-93.774790900085,0,9.7950127984343,73.4491675436089,4G,-98.4024872688157,-99.2582753188575,-92.619603427019,52.87,High,1,1
2025-06-02 04:11:32.967,-87.0967450923078,0,9.10904585436157,79.5000568571221,4G,-88.381717388658,-94.7257560117492,-88.3351019055939,32.54,Moderate,6,1
2025-06-02 04:17:47.387,-88.9500705456911,0,20.3523197438259,25.9716117463341,5G,-89.5475575780451,-94.5656303741408,-87.0259628764406,11.99,Low,153,0
2025-06-02 04:30:16.228,-95.6466164198995,0,57.2598101092845,28.4259780697842,5G,-92.8878206877271,-102.545732178453,-96.7584868757793,26.79,Moderate,149,1
2025-06-02 04:39:37.858,-88.3266338423511,0,4.46680424393479,63.0533840869784,4G,-90.2196265419861,-95.0282317290832,-90.3179113822096,30.73,Moderate,6,1
2025-06-02 04:42:45.069,-88.8870222106655,0,27.2800575656517,45.7465616602903,5G,-89.3386685775617,-96.2939705283999,-91.555885812378,32.41,Moderate,149,1
2025-06-02 04:45:52.279,-96.2950443690858,0,69.7352801037172,43.3248574743693,5G,-94.4574897373506,-103.526495348508,-96.4220480125093,33.12,Moderate,149,1
2025-06-02 04:52:06.699,-106.172137424766,0,91.2156924340877,11.3213960212186,5G,-104.33262620364,-114.081000863269,-105.001986477563,46.19,Moderate,44,1
2025-06-02 04:55:13.909,-92.0743836423942,0,6.11987726187235,89.4238677191346,4G,-92.7095219880077,-100.369329834552,-91.1940359626361,47.74,Moderate,1,1
2025-06-02 04:58:21.119,-85.8490700409177,0,17.3686742094181,22.1296280588661,5G,-82.7725830508623,-90.8913634796229,-88.7597125300612,33.28,Moderate,153,1
2025-06-02 05:01:28.330,-97.407828451798,0,27.7432080430438,27.5145564959418,5G,-93.7438305692053,-105.369111865331,-97.0691728411971,45.98,Moderate,44,1
2025-06-02 05:04:35.540,-99.7835437315009,0,61.2867215397097,41.2265613027422,5G,-100.398963262988,-109.386283045489,-97.6675079712447,38.58,Moderate,48,1
2025-06-02 05:07:42.750,-93.6508367365051,0,85.8246737003505,34.72584581564,5G,-92.2207959708757,-100.892674202944,-93.546921302482,35.65,Moderate,149,1
2025-06-02 05:10:49.960,-96.8155801951917,0,8.79794823495246,69.9384824868083,4G,-98.6413620512604,-104.022996365529,-98.8064285662299,44.07,Moderate,1,1
2025-06-02 05:17:04.380,-89.8045916902328,0,3.60816596864048,88.9776276067927,4G,-93.9464545997158,-98.6457272470544,-90.996883104511,35.72,Moderate,6,1
2025-06-02 05:23:18.801,-93.3061615888825,0,38.8647427786092,47.8332955005978,5G,-95.9418550513524,-100.925286549311,-92.3298824560858,55.58,High,48,1
2025-06-02 05:45:09.272,-97.6563109567054,0,88.7827590185043,10.9656094387861,5G,-95.9988572068966,-106.537806316141,-95.6501814506908,20.62,Low,153,0
2025-06-02 05:51:23.692,-89.2996429308693,0,5.18473677894509,63.4657943401404,4G,-86.2196487016459,-94.5981349462137,-87.2648057270908,29.85,Moderate,6,1
2025-06-02 05:54:30.902,-91.0084662190099,0,4.10621465426926,82.2899391265663,4G,-94.975195416499,-100.558574424851,-92.5235681767519,33.73,Moderate,6,1
2025-06-02 05:57:38.113,-94.971582502306,0,55.2141612548279,15.2420043955106,5G,-94.0632352618441,-104.302246258822,-95.8489755051251,39.39,Moderate,149,1
2025-06-02 06:00:45.323,-89.8596738938062,0,6.38192164411731,90.6038233489907,4G,-93.2540738039764,-96.0360008424242,-90.6994507787018,47.68,Moderate,6,1
2025-06-02 06:03:52.533,-116.942266749031,0,60.1804844065727,27.5445954362846,5G,-114.610261852414,-124.652054438936,-119.207544933634,34.76,Moderate,36,1
2025-06-02 06:06:59.743,-90.7065781988579,0,39.7411876321911,27.1797114855929,5G,-91.0109225045779,-96.670553179938,-88.4950680766035,20.78,Low,149,0
2025-06-02 06:10:06.953,-111.899046974929,0,91.9258300489366,34.8313176273144,5G,-111.028415147307,-117.425397042971,-114.603182848387,43.43,Moderate,40,1
2025-06-02 06:16:21.374,-94.9005053328896,0,95.0693274342146,46.5609976331437,5G,-96.4760716504052,-102.244264439373,-93.7973056154269,42.55,Moderate,149,1
2025-06-02 06:19:28.584,-102.131280515761,0,61.027109627578,25.8451488507942,5G,-105.244873641077,-109.323756588826,-103.709057445004,15.58,Low,48,0
2025-06-02 06:28:50.214,-98.5118964985049,0,28.6422723335581,38.1318548433725,5G,-93.871663274308,-107.538137313961,-95.6731770143916,34.96,Moderate,44,1
2025-06-02 06:31:57.425,-92.0996358429189,0,11.9598234591463,48.3811184719412,5G,-89.7301724911827,-101.404408661754,-94.9481885738925,19.1,Low,48,0
2025-06-02 06:44:26.265,-92.9472288530739,0,4.21614959463649,76.5873262698643,4G,-97.6701096332778,-100.443640039617,-92.1541589359109,28.35,Moderate,6,1
2025-06-02 06:50:40.686,-97.8948106589956,0,56.626820794553,37.6318796535873,5G,-94.3476775609917,-103.745577867247,-99.6128209602593,25.97,Moderate,48,1
2025-06-02 06:56:55.106,-94.4186361239801,0,18.1400281850988,18.0310466548581,5G,-98.0526525852913,-101.874734557822,-94.1582280680499,43.09,Moderate,48,1
2025-06-02 07:03:09.526,-99.9458963377194,0,55.6674497385441,20.8389039425188,5G,-104.210315612632,-108.001202154362,-101.923070524458,36.17,Moderate,48,1
2025-06-02 07:06:16.736,-91.123952430872,0,7.94276799164045,78.6371251860106,4G,-90.1867165069955,-98.7129333855595,-92.3122252063208,22.14,Low,6,0
2025-06-02 07:09:23.947,-86.316312846832,0,4.16808897149359,69.8664633769586,4G,-82.5453256836743,-93.8758579769159,-89.2416777247669,43.8,Moderate,6,1
2025-06-02 07:18:45.577,-82.699604147643,0,3.4099403610743,88.4109641879637,4G,-84.6478907478357,-88.0728050454404,-84.018497980201,20.66,Low,6,0
2025-06-02 07:21:52.787,-93.4159100981338,0,6.30186488781773,60.6509116252894,4G,-93.4568664649571,-99.9321064530482,-91.0495682589492,38.3,Moderate,6,1
2025-06-02 07:24:59.998,-105.497349379945,0,59.2838610658381,41.4936872914634,5G,-101.878034169082,-114.03134373831,-106.611821057583,26.86,Moderate,44,1
2025-06-02 07:34:21.628,-91.8906331251981,0,52.3680824149081,16.4191162589868,5G,-87.2703255754008,-98.2695149912704,-91.4572782700909,31.34,Moderate,149,1
2025-06-02 07:49:57.679,-90.7869117391788,0,9.33522146073049,59.7847922414374,4G,-91.1213538467846,-98.3633230692391,-92.3900344657512,40.04,Moderate,6,1
2025-06-02 07:53:04.889,-97.8178787789626,0,83.8784967503845,39.3530438565674,5G,-93.6513488019648,-105.616193118172,-96.3135472696639,40.21,Moderate,48,1
2025-06-02 08:02:26.520,-93.416267652677,0,9.17698858130283,86.2794274935917,4G,-97.8497837062472,-98.5516768221535,-94.1890760071296,48.37,Moderate,1,1
2025-06-02 08:08:40.940,-96.3410542048329,0,92.7487258645682,12.7617594438367,5G,-100.863035036694,-103.614036486521,-98.3717665402729,34.18,Moderate,149,1
2025-06-02 08:11:48.150,-95.8505354648667,0,4.19222024630126,83.3641975066642,4G,-91.8113596499873,-102.391243590069,-95.8208887414402,38.06,Moderate,1,1
2025-06-02 08:14:55.360,-95.2081422201622,0,10.7336539592734,12.7297721098142,5G,-92.8900363416624,-100.830159251803,-97.4647176355594,30.62,Moderate,48,1
2025-06-02 08:18:02.570,-108.254284666596,0,49.7528503199206,49.1002926048815,5G,-107.640861107793,-113.814206326283,-111.078235253915,36.82,Moderate,40,1
2025-06-02 08:21:09.781,-89.8724348234407,0,9.79814326322524,63.0413217945103,4G,-93.1498998672989,-96.0522818705606,-90.6946680614485,39.39,Moderate,6,1
2025-06-02 08:30:31.411,-98.5868137436535,0,60.7972532888673,21.8642707134018,5G,-101.979020101328,-104.857710313928,-98.0142929619824,34.02,Moderate,48,1
2025-06-02 08:33:38.621,-89.2522321894926,0,62.8892467094753,36.053194722352,5G,-86.1190350568362,-98.1670731928565,-90.3345586461418,16.96,Low,153,0
2025-06-02 08:43:00.252,-92.7317782538866,0,7.91273514621629,70.3150899401084,4G,-90.2565464390743,-98.1506687066323,-90.0894521074472,38.31,Moderate,6,1
2025-06-02 08:46:07.462,-101.505650454781,0,93.2628849014451,33.5365874369955,5G,-103.399834503557,-107.806266003068,-99.8225828482492,38.65,Moderate,48,1
2025-06-02 08:49:14.672,-89.8463911279695,0,8.17492602648055,97.6460027879913,4G,-94.8289841998183,-98.1626794012529,-91.0308803853705,28.2,Moderate,6,1
2025-06-02 08:55:29.093,-88.8519866919128,0,8.82291871819031,90.6718935145172,4G,-88.2969619852919,-96.4918624874031,-86.164349301848,22.16,Low,6,0
2025-06-02 09:01:43.513,-97.061160578701,0,54.9428149174669,22.3074777679169,5G,-92.7443079116437,-104.042692634234,-94.4251631495512,49.76,Moderate,48,1
2025-06-02 09:11:05.143,-98.4128747240641,0,13.3967119815932,45.3138282175537,5G,-103.058334730729,-107.904109696587,-96.7395966169842,39.91,Moderate,44,1
2025-06-02 09:17:19.564,-97.6822379610766,0,60.9844791556505,12.1503071713977,5G,-93.0534904582113,-106.648012210329,-97.4153822402931,32.71,Moderate,149,1
2025-06-02 09:26:41.194,-93.3451198536812,0,9.92281481324709,97.3047205832692,4G,-95.156094548922,-101.218014860796,-96.0023478487811,23.63,Low,6,0
2025-06-02 09:32:55.615,-86.7511561278092,0,9.27191583846923,54.7818505801016,4G,-82.2768541210069,-92.6180806954437,-84.4253626789377,26.78,Moderate,6,1
2025-06-02 09:39:10.035,-85.436754275522,0,8.64924281999931,76.3311251813931,4G,-89.1448222997985,-91.595087861612,-82.6875083478441,48.03,Moderate,6,1
2025-06-02 09:54:46.086,-89.9706418291366,0,8.69366327783796,72.0453889342524,4G,-86.2361681501544,-98.4923238141758,-88.1524394197667,36.38,Moderate,6,1
2025-06-02 10:01:00.506,-94.3277605342745,0,7.26886861504859,79.083124110687,4G,-90.5905848156079,-99.9991065566827,-93.296558277806,29.49,Moderate,6,1
2025-06-02 10:04:07.716,-88.6352841834891,0,6.39794723075563,57.7675935704837,4G,-83.8286123766063,-93.7975101195886,-88.9424802955092,40.1,Moderate,6,1
2025-06-02 10:07:14.927,-101.392897591369,0,83.9665470416835,45.9998649435945,5G,-103.807490101036,-110.655221723207,-98.7195804790218,26.86,Moderate,48,1
2025-06-02 10:19:43.767,-106.611598217911,0,26.1896858812352,15.6375521493978,5G,-103.725102288329,-112.221173899658,-105.009258827641,50.01,High,40,1
2025-06-02 10:22:50.977,-101.723141329386,0,92.8265972615106,30.7533043933302,5G,-97.6639675893266,-110.890128595089,-99.5505293771326,48.53,Moderate,48,1
2025-06-02 10:25:58.188,-88.9972380311672,0,4.68604924092382,56.8796408105018,4G,-91.7730701056602,-98.1616486449414,-86.720459193248,30.33,Moderate,6,1
2025-06-02 10:35:19.818,-87.4352071487608,0,5.85155608262704,58.9371533448052,4G,-82.9044123975848,-95.1462547066479,-86.773178780692,28.71,Moderate,6,1
2025-06-02 10:44:41.449,-92.5060447150158,0,9.15980658050585,51.128094639707,4G,-94.2118875306389,-98.0914554918834,-89.8697255181537,8.82,Low,6,0
2025-06-02 10:50:55.869,-92.0566154804946,0,4.46325011428884,53.3933684477686,4G,-96.4802297193555,-100.154315368311,-90.4402815810558,20.18,Low,6,0
2025-06-02 11:00:17.499,-94.1386248863001,0,9.79148061888568,94.4276456604577,4G,-92.4133075006801,-99.7974113669737,-94.2876018080291,21.61,Low,6,0
2025-06-02 11:19:00.760,-103.133681865367,0,58.9589092438252,13.7617695636294,5G,-101.355806636455,-110.598740756612,-105.657693085752,36.35,Moderate,44,1
